,din_instante,hora,dia_semana,mes,carga_mw
3515,2023-02-06 14:00:00,14,0,2,47338.737
3519,2023-02-06 15:00:00,15,0,2,47940.33999999
3523,2023-02-06 16:00:00,16,0,2,48339.004
3527,2023-02-06 17:00:00,17,0,2,46856.514
3531,2023-02-06 18:00:00,18,0,2,46875.49899999
3535,2023-02-06 19:00:00,19,0,2,49590.38799999
3539,2023-02-06 20:00:00,20,0,2,50135.86099999
3543,2023-02-06 21:00:00,21,0,2,49659.538
3547,2023-02-06 22:00:00,22,0,2,47550.91899999
3551,2023-02-06 23:00:00,23,0,2,44515.41
3555,2023-02-07 00:00:00,0,1,2,41727.00499999
3559,2023-02-07 01:00:00,1,1,2,39661.59399999
3563,2023-02-07 02:00:00,2,1,2,38620.786
3567,2023-02-07 03:00:00,3,1,2,38061.85799999
3571,2023-02-07 04:00:00,4,1,2,38121.716
3575,2023-02-07 05:00:00,5,1,2,39237.03899999
3579,2023-02-07 06:00:00,6,1,2,40281.52699999
3583,2023-02-07 07:00:00,7,1,2,41692.99099999
3587,2023-02-07 08:00:00,8,1,2,43366.42899999
3591,2023-02-07 09:00:00,9,1,2,44137.39099999
3595,2023-02-07 10:00:00,10,1,2,44594.124
3599,2023-02-07 11:00:00,11,1,2,44647.99099999
3603,2023-02-07 12:00:00,12,1,2,43960.913
3607,2023-02-07 13:00:00,13,1,2,45607.52499999
3611,2023-02-07 14:00:00,14,1,2,47114.931
3615,2023-02-07 15:00:00,15,1,2,48021.01499999
3619,2023-02-07 16:00:00,16,1,2,48416.398
3623,2023-02-07 17:00:00,17,1,2,47083.22599999
3627,2023-02-07 18:00:00,18,1,2,47278.338
3631,2023-02-07 19:00:00,19,1,2,49165.70699999
3635,2023-02-07 20:00:00,20,1,2,49187.112
3639,2023-02-07 21:00:00,21,1,2,48380.047
3643,2023-02-07 22:00:00,22,1,2,46318.94099999
3647,2023-02-07 23:00:00,23,1,2,43567.184
3651,2023-02-08 00:00:00,0,2,2,41106.928
3655,2023-02-08 01:00:00,1,2,2,39177.655
3659,2023-02-08 02:00:00,2,2,2,37835.01999999
3663,2023-02-08 03:00:00,3,2,2,37232.92399999
3667,2023-02-08 04:00:00,4,2,2,37399.06499999
3671,2023-02-08 05:00:00,5,2,2,38853.081
3675,2023-02-08 06:00:00,6,2,2,40138.946
3679,2023-02-08 07:00:00,7,2,2,41475.588
3683,2023-02-08 08:00:00,8,2,2,42684.311
3687,2023-02-08 09:00:00,9,2,2,43198.492
3691,2023-02-08 10:00:00,10,2,2,43726.704
3695,2023-02-08 11:00:00,11,2,2,44204.384
3699,2023-02-08 12:00:00,12,2,2,43851.382
3703,2023-02-08 13:00:00,13,2,2,45149.89399999
3707,2023-02-08 14:00:00,14,2,2,47009.701
3711,2023-02-08 15:00:00,15,2,2,48173.77299999
3715,2023-02-08 16:00:00,16,2,2,48457.339
3719,2023-02-08 17:00:00,17,2,2,46934.013
3723,2023-02-08 18:00:00,18,2,2,47102.884
3727,2023-02-08 19:00:00,19,2,2,49573.368
3731,2023-02-08 20:00:00,20,2,2,49915.027
3735,2023-02-08 21:00:00,21,2,2,49188.887
3739,2023-02-08 22:00:00,22,2,2,47032.701
3743,2023-02-08 23:00:00,23,2,2,44250.044
3747,2023-02-09 00:00:00,0,3,2,41364.54699999
3751,2023-02-09 01:00:00,1,3,2,39367.686
3755,2023-02-09 02:00:00,2,3,2,38142.45999999
3759,2023-02-09 03:00:00,3,3,2,37596.978
3763,2023-02-09 04:00:00,4,3,2,37677.672
3767,2023-02-09 05:00:00,5,3,2,38983.62599999
3771,2023-02-09 06:00:00,6,3,2,40159.063
3775,2023-02-09 07:00:00,7,3,2,41635.01999999
3779,2023-02-09 08:00:00,8,3,2,43123.80199999
3783,2023-02-09 09:00:00,9,3,2,43419.456
3787,2023-02-09 10:00:00,10,3,2,44111.73199999
3791,2023-02-09 11:00:00,11,3,2,44631.783
3795,2023-02-09 12:00:00,12,3,2,44260.92199999
3799,2023-02-09 13:00:00,13,3,2,45813.948
3803,2023-02-09 14:00:00,14,3,2,47705.395
3807,2023-02-09 15:00:00,15,3,2,48877.07699999
3811,2023-02-09 16:00:00,16,3,2,49353.919
3815,2023-02-09 17:00:00,17,3,2,47873.415
3819,2023-02-09 18:00:00,18,3,2,47846.016
3823,2023-02-09 19:00:00,19,3,2,50481.05099999
3827,2023-02-09 20:00:00,20,3,2,50476.943
3831,2023-02-09 21:00:00,21,3,2,49795.62099999
3835,2023-02-09 22:00:00,22,3,2,47776.249
3839,2023-02-09 23:00:00,23,3,2,44996.61199999
3843,2023-02-10 00:00:00,0,4,2,42296.05099999
3847,2023-02-10 01:00:00,1,4,2,40253.032
3851,2023-02-10 02:00:00,2,4,2,39079.72299999
3855,2023-02-10 03:00:00,3,4,2,38336.67099999
3859,2023-02-10 04:00:00,4,4,2,38435.05
3863,2023-02-10 05:00:00,5,4,2,39604.472
3867,2023-02-10 06:00:00,6,4,2,40754.739
3871,2023-02-10 07:00:00,7,4,2,42127.728
3875,2023-02-10 08:00:00,8,4,2,43698.93
3879,2023-02-10 09:00:00,9,4,2,44411.528
3883,2023-02-10 10:00:00,10,4,2,45235.55699999
3887,2023-02-10 11:00:00,11,4,2,45716.161
3891,2023-02-10 12:00:00,12,4,2,45136.28299999
3895,2023-02-10 13:00:00,13,4,2,46669.33999999
3899,2023-02-10 14:00:00,14,4,2,48453.66999999
3903,2023-02-10 15:00:00,15,4,2,49056.667
3907,2023-02-10 16:00:00,16,4,2,48746.91499999
3911,2023-02-10 17:00:00,17,4,2,47568.81399999
3915,2023-02-10 18:00:00,18,4,2,47721.343
3919,2023-02-10 19:00:00,19,4,2,49830.196
3923,2023-02-10 20:00:00,20,4,2,49319.67399999
3927,2023-02-10 21:00:00,21,4,2,48214.366
3931,2023-02-10 22:00:00,22,4,2,46460.475
3935,2023-02-10 23:00:00,23,4,2,44204.96299999
3939,2023-02-11 00:00:00,0,5,2,41931.951
3943,2023-02-11 01:00:00,1,5,2,40011.14699999
3947,2023-02-11 02:00:00,2,5,2,38466.68299999
3951,2023-02-11 03:00:00,3,5,2,37669.92699999
3955,2023-02-11 04:00:00,4,5,2,37599.01599999
3959,2023-02-11 05:00:00,5,5,2,37583.51699999
3963,2023-02-11 06:00:00,6,5,2,37222.24399999
3967,2023-02-11 07:00:00,7,5,2,37742.70899999
3971,2023-02-11 08:00:00,8,5,2,38590.53399999
3975,2023-02-11 09:00:00,9,5,2,38896.18599999
3979,2023-02-11 10:00:00,10,5,2,38598.55499999
3983,2023-02-11 11:00:00,11,5,2,38449.17299999
3987,2023-02-11 12:00:00,12,5,2,38320.025
3991,2023-02-11 13:00:00,13,5,2,38870.96599999
3995,2023-02-11 14:00:00,14,5,2,39362.596
3999,2023-02-11 15:00:00,15,5,2,40103.04999999
4003,2023-02-11 16:00:00,16,5,2,41579.93599999
4007,2023-02-11 17:00:00,17,5,2,43014.831
4011,2023-02-11 18:00:00,18,5,2,45197.009
4015,2023-02-11 19:00:00,19,5,2,47536.564
4019,2023-02-11 20:00:00,20,5,2,46801.598
4023,2023-02-11 21:00:00,21,5,2,45269.52499999
4027,2023-02-11 22:00:00,22,5,2,43229.133
4031,2023-02-11 23:00:00,23,5,2,41351.189
4035,2023-02-12 00:00:00,0,6,2,39335.63399999
4039,2023-02-12 01:00:00,1,6,2,37666.50799999
4043,2023-02-12 02:00:00,2,6,2,36432.624
4047,2023-02-12 03:00:00,3,6,2,35594.39
4051,2023-02-12 04:00:00,4,6,2,35274.076
4055,2023-02-12 05:00:00,5,6,2,34954.574
4059,2023-02-12 06:00:00,6,6,2,33435.82299999
4063,2023-02-12 07:00:00,7,6,2,32865.552
4067,2023-02-12 08:00:00,8,6,2,32944.875
4071,2023-02-12 09:00:00,9,6,2,33000.157
4075,2023-02-12 10:00:00,10,6,2,33058.51399999
4079,2023-02-12 11:00:00,11,6,2,33562.01999999
4083,2023-02-12 12:00:00,12,6,2,34101.847
4087,2023-02-12 13:00:00,13,6,2,34133.65599999
4091,2023-02-12 14:00:00,14,6,2,34591.6
4095,2023-02-12 15:00:00,15,6,2,35580.96899999
4099,2023-02-12 16:00:00,16,6,2,37387.26799999
4103,2023-02-12 17:00:00,17,6,2,39712.57699999
4107,2023-02-12 18:00:00,18,6,2,42226.153
4111,2023-02-12 19:00:00,19,6,2,44546.78
4115,2023-02-12 20:00:00,20,6,2,44598.628
4119,2023-02-12 21:00:00,21,6,2,43680.101
4123,2023-02-12 22:00:00,22,6,2,42175.273
4127,2023-02-12 23:00:00,23,6,2,40224.954
